date,Infla_Diaria,Factor_Actualizacion,DOLAR CCL,usd_real,usd_real_avg
2015-03-03,1.0004167392396324,64.2020067381137,11.82,758.8677000516063,953.6964713986799
2015-03-04,1.0004167392396324,64.17526238806289,11.84,759.8351164670325,953.6964713986799
2015-03-05,1.0004167392396324,64.14852917878939,11.82,758.2355953167131,953.6964713986799
2015-03-06,1.0004167392396324,64.12180710565232,11.74,752.7900007440413,953.6964713986799
2015-03-09,1.0004167392396324,64.04170765668012,11.87,760.1750625558012,953.6964713986799
2015-03-10,1.0004167392396324,64.01503008171882,11.91,762.4189985053528,953.6964713986799
2015-03-11,1.0004167392396324,63.98836361971861,11.87,759.5418688431729,953.6964713986799
2015-03-12,1.0004167392396324,63.96170826605023,11.86,758.5858380758459,953.6964713986799
2015-03-13,1.0004167392396324,63.93506401608632,11.81,755.0731328582,953.6964713986799
2015-03-16,1.0004167392396324,63.85519784217683,11.97,764.346735222034,953.6964713986799
2015-03-17,1.0004167392396324,63.82859796079585,12.0,765.9431755295502,953.6964713986799
2015-03-18,1.0004167392396324,63.80200916001149,11.91,759.8819193603229,953.6964713986799
2015-03-19,1.0004167392396324,63.77543143520795,12.04,767.856192047064,953.6964713986799
2015-03-20,1.0004167392396324,63.74886478177137,12.07,769.4487784613708,953.6964713986799
2015-03-25,1.0004167392396324,63.61619742374169,11.97,761.4859001495454,953.6964713986799
2015-03-26,1.0004167392396324,63.58969710172306,12.01,763.7122767462206,953.6964713986799
2015-03-27,1.0004167392396324,63.56320781882805,11.75,746.8676918712296,953.6964713986799
2015-03-30,1.0004167392396324,63.48380615890906,11.09,704.0354199891616,953.6964713986799
2015-03-31,1.0004167392396324,63.45736098654245,11.97,759.5846279538566,953.6964713986799
2015-04-01,1.0003647311661874,63.43092683032601,12.13,769.417149710948,953.6964713986799
2015-04-06,1.0003647311661874,63.31537711523444,11.99,759.1513571199212,953.6964713986799
2015-04-07,1.0003647311661874,63.292292443600815,12.13,767.7355145841059,953.6964713986799
2015-04-08,1.0003647311661874,63.26921618859659,12.13,767.4555996082638,953.6964713986799
2015-04-09,1.0003647311661874,63.24614834715307,11.85,749.4668820402547,953.6964713986799
2015-04-10,1.0003647311661874,63.22308891620269,11.95,755.5159004897749,953.6964713986799
2015-04-13,1.0003647311661874,63.1539610556515,11.93,753.4267746669818,953.6964713986799
2015-04-14,1.0003647311661874,63.13093523602036,11.86,748.732870224915,953.6964713986799
2015-04-15,1.0003647311661874,63.10791781156129,12.15,766.7611773367096,953.6964713986799
2015-04-16,1.0003647311661874,63.08490877921342,12.14,765.8508142381355,953.6964713986799
2015-04-17,1.0003647311661874,63.06190813591701,12.14,765.5715864206204,953.6964713986799
2015-04-20,1.0003647311661874,62.99295650975572,12.11,762.8446817062265,953.6964713986799
2015-04-21,1.0003647311661874,62.969989392089936,11.98,754.3804440918639,953.6964713986799
2015-04-22,1.0003647311661874,62.94703064819358,11.69,735.8507618637577,953.6964713986799
2015-04-23,1.0003647311661874,62.92408027501361,11.88,747.5380808682512,953.6964713986799
2015-04-24,1.0003647311661874,62.90113826949806,11.95,751.6685903230618,953.6964713986799
2015-04-27,1.0003647311661874,62.83236242843518,11.97,752.10339504642,953.6964713986799
2015-04-28,1.0003647311661874,62.80945386308011,11.08,695.9287440109466,953.6964713986799
2015-04-29,1.0003647311661874,62.7865536501464,11.78,739.625585232906,953.6964713986799
2015-04-30,1.0003647311661874,62.763661786588784,11.94,749.3980953951894,953.6964713986799
2015-05-04,1.0003210299337018,62.68039204142025,11.93,747.7770961826811,953.6964713986799
2015-05-05,1.0003210299337018,62.66027621710054,11.88,744.4040886300539,953.6964713986799
2015-05-06,1.0003210299337018,62.6401668484901,11.77,737.2747924811213,953.6964713986799
2015-05-07,1.0003210299337018,62.62006393351713,11.09,694.4565185777684,953.6964713986799
2015-05-08,1.0003210299337018,62.59996747011047,11.92,746.1916170197153,953.6964713986799
2015-05-11,1.0003210299337018,62.53971676858689,12.01,751.1020127049337,953.6964713986799
2015-05-12,1.0003210299337018,62.51964609074732,11.96,747.7349696302732,953.6964713986799
2015-05-13,1.0003210299337018,62.4995818541283,11.96,747.4950013595443,953.6964713986799
2015-05-14,1.0003210299337018,62.47952405666268,11.97,747.8799196420852,953.6964713986799
2015-05-15,1.0003210299337018,62.45947269628394,11.94,745.7660777845924,953.6964713986799
2015-05-18,1.0003210299337018,62.399357217014064,12.05,751.9122663667523,953.6964713986799
2015-05-19,1.0003210299337018,62.37933158433118,11.99,747.928171418635,953.6964713986799
2015-05-20,1.0003210299337018,62.35931237841265,11.83,737.7106606789837,953.6964713986799
2015-05-21,1.0003210299337018,62.339299597195954,11.83,737.473909478717,953.6964713986799
2015-05-22,1.0003210299337018,62.31929323861922,11.08,690.4977643293162,953.6964713986799
2015-05-26,1.0003210299337018,62.23933198949791,11.84,736.9137002526237,953.6964713986799
2015-05-27,1.0003210299337018,62.21935771321628,11.07,688.7682708974631,953.6964713986799
2015-05-28,1.0003210299337018,62.19938984721733,11.69,727.1108412140679,953.6964713986799
2015-05-29,1.0003210299337018,62.179428389443856,11.71,728.1211088123445,953.6964713986799
2015-06-01,1.0003317327062342,62.1195824449138,11.68,725.5567419139853,953.6964713986799
2015-06-02,1.0003317327062342,62.09898218150034,11.66,724.0741227607413,953.6964713986799
2015-06-03,1.0003317327062342,62.07838874960177,11.72,727.558732722051,953.6964713986799
2015-06-04,1.0003317327062342,62.05780214695262,11.67,724.2145557895716,953.6964713986799
2015-06-05,1.0003317327062342,62.03722237128814,11.61,720.2521304318652,953.6964713986799
2015-06-08,1.0003317327062342,61.97552398356667,11.65,722.0148307667655,953.6964713986799
2015-06-09,1.0003317327062342,61.95497149320856,11.64,721.1558894514991,953.6964713986799
2015-06-10,1.0003317327062342,61.93442581852272,11.75,727.729503367642,953.6964713986799
2015-06-11,1.0003317327062342,61.91388695724891,11.07,685.3867097221266,953.6964713986799
2015-06-12,1.0003317327062342,61.89335490712766,11.74,726.627972443414,953.6964713986799
2015-06-15,1.0003317327062342,61.83179960109562,11.96,739.5083255877995,953.6964713986799
2015-06-16,1.0003317327062342,61.811294773004725,11.86,733.0819347866121,953.6964713986799
2015-06-17,1.0003317327062342,61.79079674478021,12.07,745.8148978524424,953.6964713986799
2015-06-18,1.0003317327062342,61.77030551416708,12.02,742.4791005564902,953.6964713986799
2015-06-19,1.0003317327062342,61.74982107891109,12.43,767.5502948554148,953.6964713986799
2015-06-22,1.0003317327062342,61.688408522754784,12.37,763.0856063667986,953.6964713986799
2015-06-23,1.0003317327062342,61.667951246399895,12.47,768.9993685097262,953.6964713986799
2015-06-24,1.0003317327062342,61.64750075414215,12.36,761.9630881562073,953.6964713986799
2015-06-25,1.0003317327062342,61.62705704373178,12.48,769.1056436951447,953.6964713986799
2015-06-26,1.0003317327062342,61.60662011291978,12.68,781.1719618326712,953.6964713986799
2015-06-29,1.0003317327062342,61.54534997559501,12.86,791.4731795562328,953.6964713986799
2015-06-30,1.0003317327062342,61.52494014070124,12.87,791.8259725698543,953.6964713986799
2015-07-01,1.0004167392396324,61.50453707417194,13.14,808.1696382705263,953.6964713986799
2015-07-02,1.0004167392396324,61.47891639729911,13.38,822.5879084315657,953.6964713986799
2015-07-06,1.0004167392396324,61.37654037229495,13.19,809.5565417559491,953.6964713986799
2015-07-07,1.0004167392396324,61.3509730144502,13.26,813.513916213733,953.6964713986799
2015-07-08,1.0004167392396324,61.32541630708824,13.28,814.401512182479,953.6964713986799
2015-07-10,1.0004167392396324,61.274334826068056,13.35,818.0123933023123,953.6964713986799
2015-07-13,1.0004167392396324,61.19779237230316,13.34,816.3785595845662,953.6964713986799
2015-07-14,1.0004167392396324,61.17229947473349,13.27,811.7564420321698,953.6964713986799
2015-07-15,1.0004167392396324,61.14681719662903,13.35,816.3100329006572,953.6964713986799
2015-07-16,1.0004167392396324,61.121345533566064,13.29,812.3026798094987,953.6964713986799
2015-07-17,1.0004167392396324,61.09588448112273,13.26,810.1314422034256,953.6964713986799
2015-07-20,1.0004167392396324,61.01956494331956,13.34,814.0010056547296,953.6964713986799
2015-07-21,1.0004167392396324,60.99414628917298,13.72,836.8397033746476,953.6964713986799
2015-07-22,1.0004167392396324,60.96873822356435,13.58,827.9554604244584,953.6964713986799
2015-07-23,1.0004167392396324,60.94334074208284,13.33,812.3747274423563,953.6964713986799
2015-07-24,1.0004167392396324,60.91795384031946,13.34,812.6455135252037,953.6964713986799
2015-07-27,1.0004167392396324,60.84185656927588,13.14,799.4620162086788,953.6964713986799
2015-07-28,1.0004167392396324,60.816511942331935,13.14,799.128987801934,953.6964713986799
2015-07-29,1.0004167392396324,60.79117787308875,13.25,805.4831068184259,953.6964713986799
2015-07-30,1.0004167392396324,60.76585435714834,13.24,804.5398977804438,953.6964713986799
2015-07-31,1.0004167392396324,60.740541390114565,13.28,806.634373441247,953.6964713986799
2015-08-03,1.0003848666507296,60.66853139226511,13.31,807.4981782885775,953.6964713986799
2015-08-04,1.0003848666507296,60.64519108069103,13.45,815.6778084681421,953.6964713986799
2015-08-05,1.0003848666507296,60.6218597485686,13.04,790.5090488087942,953.6964713986799
2015-08-06,1.0003848666507296,60.598537392443255,13.34,808.384498061796,953.6964713986799
2015-08-07,1.0003848666507296,60.575224008861774,13.33,807.4677314166046,953.6964713986799
2015-08-10,1.0003848666507296,60.50533765886805,13.37,808.9563575747794,953.6964713986799
2015-08-11,1.0003848666507296,60.48206013095623,13.35,807.4355258203406,953.6964713986799
2015-08-12,1.0003848666507296,60.458791558342014,13.41,810.752385572087,953.6964713986799
2015-08-13,1.0003848666507296,60.43553193758014,13.43,811.6492123651619,953.6964713986799
2015-08-14,1.0003848666507296,60.41228126522666,13.43,811.3369558283592,953.6964713986799
2015-08-18,1.0003848666507296,60.319367991064176,13.44,810.6922804888884,953.6964713986799
2015-08-19,1.0003848666507296,60.29616200913987,13.43,809.7774741836768,953.6964713986799
2015-08-20,1.0003848666507296,60.272964954988105,13.42,808.8631942944027,953.6964713986799
2015-08-21,1.0003848666507296,60.2497768251742,13.46,810.9619983651913,953.6964713986799
2015-08-24,1.0003848666507296,60.18026594743263,13.52,813.6372231576287,953.6964713986799
2015-08-25,1.0003848666507296,60.15711348064978,13.51,812.7226168924491,953.6964713986799
2015-08-26,1.0003848666507296,60.13396992105119,13.08,786.5523219794917,953.6964713986799
2015-08-27,1.0003848666507296,60.11083526521011,13.74,825.9228627857086,953.6964713986799
2015-08-28,1.0003848666507296,60.08770950970111,13.98,840.0261514396509,953.6964713986799
2015-08-31,1.0003848666507296,60.01838561093184,13.89,833.6553967415207,953.6964713986799
2015-09-01,1.0003976980897669,59.99529542252305,13.91,834.5345501727401,953.6964713986799
2015-09-02,1.0003976980897669,59.97144489344837,13.97,837.8011011755772,953.6964713986799
2015-09-03,1.0003976980897669,59.947603845912745,14.08,844.0622575768123,953.6964713986799
2015-09-04,1.0003976980897669,59.9237722761469,13.95,835.9366118226967,953.6964713986799
2015-09-08,1.0003976980897669,59.82854069944784,13.95,834.6081313459089,953.6964713986799
2015-09-09,1.0003976980897669,59.80475646204391,14.07,841.4529051699946,953.6964713986799
2015-09-10,1.0003976980897669,59.78098167982546,14.04,839.3249805042859,953.6964713986799
2015-09-11,1.0003976980897669,59.75721634903366,14.09,841.9791874761119,953.6964713986799
2015-09-14,1.0003976980897669,59.6859770276525,14.01,836.2005518184475,953.6964713986799
2015-09-15,1.0003976980897669,59.66224946500907,14.13,843.0275917683807,953.6964713986799
2015-09-16,1.0003976980897669,59.63853133502063,14.12,842.096055625403,953.6964713986799
2015-09-17,1.0003976980897669,59.61482263393732,14.13,842.3574506399094,953.6964713986799
2015-09-18,1.0003976980897669,59.59112335801078,14.13,842.0225798683553,953.6964713986799
2015-09-21,1.0003976980897669,59.52008204371042,14.17,843.3995671003985,953.6964713986799
2015-09-22,1.0003976980897669,59.496420430957066,14.15,841.8743264019593,953.6964713986799
2015-09-23,1.0003976980897669,59.47276822464098,13.02,774.3354695092983,953.6964713986799
2015-09-24,1.0003976980897669,59.44912542102273,13.03,774.622088361297,953.6964713986799
2015-09-25,1.0003976980897669,59.425492016364366,13.34,792.7360725659112,953.6964713986799
2015-09-28,1.0003976980897669,59.3546481587914,13.83,820.8747795076848,953.6964713986799
2015-09-29,1.0003976980897669,59.33105231262281,13.87,822.9216887861783,953.6964713986799
2015-09-30,1.0003976980897669,59.307465846746645,13.94,826.7460490172451,953.6964713986799
2015-10-01,1.0003529635685455,59.28388875743386,13.93,825.8245884830607,953.6964713986799
2015-10-02,1.0003529635685455,59.26297108767615,13.07,774.5670140303038,953.6964713986799
2015-10-05,1.0003529635685455,59.20026235140905,13.09,774.9314432131877,953.6964713986799
2015-10-06,1.0003529635685455,59.17937418831126,14.02,829.6948532102915,953.6964713986799
2015-10-07,1.0003529635685455,59.15849339537265,13.99,827.6273090609589,953.6964713986799
2015-10-08,1.0003529635685455,59.13761996999276,13.94,824.3783975665663,953.6964713986799
2015-10-09,1.0003529635685455,59.116753909572,13.87,819.949369960388,953.6964713986799
2015-10-13,1.0003529635685455,59.03336326552133,13.95,823.5154062943021,953.6964713986799
2015-10-14,1.0003529635685455,59.012533990934976,13.85,817.3236182859446,953.6964713986799
2015-10-15,1.0003529635685455,58.99171206572965,13.67,806.4167084392348,953.6964713986799
2015-10-16,1.0003529635685455,58.970897487312186,13.08,771.339334634921,953.6964713986799
2015-10-19,1.0003529635685455,58.90849780686931,13.97,822.9517300922303,953.6964713986799
2015-10-20,1.0003529635685455,58.887712589690175,14.05,827.3723731170868,953.6964713986799
2015-10-21,1.0003529635685455,58.86693470634689,13.94,820.6050451049268,953.6964713986799
2015-10-22,1.0003529635685455,58.84616415425179,14.04,826.200142480892,953.6964713986799
2015-10-23,1.0003529635685455,58.82540093081813,14.11,830.0263869377451,953.6964713986799
